FIOStevilkaZadeve,KlasifikacijaNesrece,UpravnaEnotaStoritve,DatumPN,UraPN,VNaselju,VrstaCeste,SifraOdsekaUlice,StacionazaDogodka,Lokacija,VzrokNesrece,TipNesrece,VremenskeOkoliscine,StanjePrometa,StanjeVozisca,VrstaVozisca,GeoKoordinata X,GeoKoordinata Y,SifraCesteNaselja,TekstCesteNaselja,TekstOdsekaUlice
833020.0,BREZ POŠKODBE,LJUBLJANA,2016-01-23,12.0,0,AVTOCESTA,50.0,2700.0,CESTA,PREMIKI Z VOZILOM,TRČENJE V OBJEKT,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,14.562959554277,46.021665906533,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,LJ LITIJSKA-MALENCE
847566.0,BREZ POŠKODBE,LJUBLJANA,2016-09-08,8.0,0,AVTOCESTA,50.0,3000.0,CESTA,NEUSTREZNA VARNOSTNA RAZDALJA,NALETNO TRČENJE,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,14.560431257997001,46.019622771152,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,LJ LITIJSKA-MALENCE
846574.0,BREZ POŠKODBE,LJUBLJANA,2016-08-26,9.0,1,AVTOCESTA,50.0,3000.0,CESTA,NEUSTREZNA VARNOSTNA RAZDALJA,NALETNO TRČENJE,JASNO,GOST,SUHO,HRAPAV  ASFALT / BETON,14.560431257997001,46.019622771152,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,LJ LITIJSKA-MALENCE
854221.0,BREZ POŠKODBE,LJUBLJANA,2016-12-10,13.0,0,AVTOCESTA,50.0,3400.0,CESTA,PREMIKI Z VOZILOM,BOČNO TRČENJE,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,14.557691315221,46.016607010388,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,LJ LITIJSKA-MALENCE
854732.0,BREZ POŠKODBE,LJUBLJANA,2016-12-08,7.0,0,AVTOCESTA,50.0,3500.0,CESTA,NEUSTREZNA VARNOSTNA RAZDALJA,NALETNO TRČENJE,MEGLA,GOST,MOKRO,HRAPAV  ASFALT / BETON,14.557116610334,46.015795000012,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,LJ LITIJSKA-MALENCE
846556.0,BREZ POŠKODBE,LJUBLJANA,2016-08-26,7.0,0,AVTOCESTA,50.0,3500.0,CESTA,PREMIKI Z VOZILOM,BOČNO TRČENJE,JASNO,GOST,SUHO,HRAPAV  ASFALT / BETON,14.557116610334,46.015795000012,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,LJ LITIJSKA-MALENCE
838536.0,BREZ POŠKODBE,LJUBLJANA,2016-04-19,17.0,0,AVTOCESTA,51.0,0.0,CESTA,PREMIKI Z VOZILOM,BOČNO TRČENJE,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,14.456563237095999,46.037110291831,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,LJ KOZARJE-BREZOVICA
846901.0,BREZ POŠKODBE,LJUBLJANA,2016-08-26,15.0,0,AVTOCESTA,51.0,0.0,CESTA,OSTALO,ČELNO TRČENJE,JASNO,GOST,SUHO,HRAPAV  ASFALT / BETON,14.456563237095999,46.037110291831,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,LJ KOZARJE-BREZOVICA
841902.0,BREZ POŠKODBE,LJUBLJANA,2016-06-18,10.0,0,AVTOCESTA,51.0,500.0,CESTA,PREMIKI Z VOZILOM,OPLAŽENJE,JASNO,GOST,SUHO,HRAPAV  ASFALT / BETON,14.450386089149001,46.037278808802995,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,LJ KOZARJE-BREZOVICA
835430.0,BREZ POŠKODBE,LJUBLJANA,2016-03-12,13.0,0,AVTOCESTA,51.0,1050.0,CESTA,PREMIKI Z VOZILOM,TRČENJE V OBJEKT,OBLAČNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,14.446835622613001,46.033140797013,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,LJ KOZARJE-BREZOVICA
833640.0,BREZ POŠKODBE,LJUBLJANA,2016-02-11,21.0,0,AVTOCESTA,51.0,1350.0,CESTA,NEPRILAGOJENA HITROST,TRČENJE V OBJEKT,OBLAČNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,14.445439585494,46.030632695289,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,LJ KOZARJE-BREZOVICA
838729.0,BREZ POŠKODBE,LJUBLJANA,2016-04-25,17.0,0,AVTOCESTA,51.0,1800.0,CESTA,OSTALO,OSTALO,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,14.441138501115,46.028002484406,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,LJ KOZARJE-BREZOVICA
853617.0,LAŽJA TELESNA POŠKODBA,LJUBLJANA,2016-11-30,9.0,0,AVTOCESTA,51.0,2000.0,CESTA,PREMIKI Z VOZILOM,NALETNO TRČENJE,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,14.438860689109001,46.027154575923994,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,LJ KOZARJE-BREZOVICA
849255.0,BREZ POŠKODBE,LJUBLJANA,2016-09-29,16.0,0,AVTOCESTA,51.0,2000.0,CESTA,NEPRILAGOJENA HITROST,NALETNO TRČENJE,JASNO,GOST,SUHO,HRAPAV  ASFALT / BETON,14.438860689109001,46.027154575923994,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,LJ KOZARJE-BREZOVICA
850593.0,BREZ POŠKODBE,LJUBLJANA,2016-10-19,21.0,0,AVTOCESTA,52.0,0.0,CESTA,PREMIKI Z VOZILOM,BOČNO TRČENJE,DEŽEVNO,NORMALEN,SPOLZKO,HRAPAV  ASFALT / BETON,14.434031567183,46.025700211114,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,BREZOVICA-VRHNIKA
855768.0,BREZ POŠKODBE,LJUBLJANA,2016-12-30,1.0,0,AVTOCESTA,52.0,0.0,CESTA,PREMIKI Z VOZILOM,TRČENJE V OBJEKT,OBLAČNO,REDEK,SUHO,HRAPAV  ASFALT / BETON,14.434031567183,46.025700211114,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,BREZOVICA-VRHNIKA
843732.0,BREZ POŠKODBE,LJUBLJANA,2016-07-08,14.0,0,AVTOCESTA,52.0,100.0,CESTA,NEUSTREZNA VARNOSTNA RAZDALJA,NALETNO TRČENJE,JASNO,GOST,SUHO,HRAPAV  ASFALT / BETON,14.432820570254,46.02538830641,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,BREZOVICA-VRHNIKA
854631.0,BREZ POŠKODBE,LJUBLJANA,2016-12-13,15.0,0,AVTOCESTA,52.0,600.0,CESTA,NEUSTREZNA VARNOSTNA RAZDALJA,NALETNO TRČENJE,JASNO,GOST,SUHO,HRAPAV  ASFALT / BETON,14.426633853988,46.024097862920996,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,BREZOVICA-VRHNIKA
845362.0,BREZ POŠKODBE,LJUBLJANA,2016-08-08,10.0,0,AVTOCESTA,52.0,700.0,CESTA,NEUSTREZNA VARNOSTNA RAZDALJA,NALETNO TRČENJE,JASNO,GOST,SUHO,HRAPAV  ASFALT / BETON,14.425383351273,46.023866661188,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,BREZOVICA-VRHNIKA
846714.0,LAŽJA TELESNA POŠKODBA,LJUBLJANA,2016-08-27,17.0,0,AVTOCESTA,52.0,1200.0,CESTA,NEUSTREZNA VARNOSTNA RAZDALJA,NALETNO TRČENJE,JASNO,GOST,SUHO,HRAPAV  ASFALT / BETON,14.419117329254998,46.022782360376,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,BREZOVICA-VRHNIKA
842345.0,BREZ POŠKODBE,LJUBLJANA,2016-06-25,7.0,0,AVTOCESTA,52.0,1200.0,CESTA,NEUSTREZNA VARNOSTNA RAZDALJA,NALETNO TRČENJE,JASNO,GOST,SUHO,HRAPAV  ASFALT / BETON,14.419117329254998,46.022782360376,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,BREZOVICA-VRHNIKA
848944.0,BREZ POŠKODBE,LJUBLJANA,2016-09-27,9.0,0,AVTOCESTA,52.0,1500.0,CESTA,OSTALO,OSTALO,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,14.415352744677,46.02212439132,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,BREZOVICA-VRHNIKA
840293.0,LAŽJA TELESNA POŠKODBA,LJUBLJANA,2016-05-25,16.0,0,AVTOCESTA,52.0,1500.0,CESTA,NEUSTREZNA VARNOSTNA RAZDALJA,NALETNO TRČENJE,JASNO,GOST,SUHO,HRAPAV  ASFALT / BETON,14.415352744677,46.02212439132,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,BREZOVICA-VRHNIKA
837212.0,BREZ POŠKODBE,LJUBLJANA,2016-04-07,8.0,0,AVTOCESTA,52.0,1900.0,CESTA,PREMIKI Z VOZILOM,OPLAŽENJE,JASNO,GOST,SUHO,HRAPAV  ASFALT / BETON,14.410337585415,46.021261924414,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,BREZOVICA-VRHNIKA
840138.0,BREZ POŠKODBE,LJUBLJANA,2016-05-21,6.0,0,AVTOCESTA,52.0,2000.0,CESTA,NEPRAVILNOSTI NA TOVORU,TRČENJE V OBJEKT,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,14.409087120682,46.021039542117,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,BREZOVICA-VRHNIKA
848648.0,BREZ POŠKODBE,LJUBLJANA,2016-09-14,21.0,0,AVTOCESTA,52.0,2000.0,CESTA,OSTALO,OSTALO,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,14.409087120682,46.021039542117,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,BREZOVICA-VRHNIKA
851548.0,BREZ POŠKODBE,LJUBLJANA,2016-10-30,18.0,0,AVTOCESTA,52.0,2000.0,CESTA,OSTALO,TRČENJE V OBJEKT,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,14.409087120682,46.021039542117,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,BREZOVICA-VRHNIKA
847007.0,BREZ POŠKODBE,LJUBLJANA,2016-09-03,7.0,1,AVTOCESTA,52.0,2500.0,CESTA,NEUSTREZNA VARNOSTNA RAZDALJA,NALETNO TRČENJE,JASNO,GOST,SUHO,HRAPAV  ASFALT / BETON,14.402821648453,46.01996334760899,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,BREZOVICA-VRHNIKA
847419.0,BREZ POŠKODBE,LJUBLJANA,2016-09-03,7.0,0,AVTOCESTA,52.0,2500.0,CESTA,NEUSTREZNA VARNOSTNA RAZDALJA,NALETNO TRČENJE,JASNO,GOST,SUHO,HRAPAV  ASFALT / BETON,14.402821648453,46.01996334760899,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,BREZOVICA-VRHNIKA
844548.0,BREZ POŠKODBE,LJUBLJANA,2016-07-25,9.0,0,AVTOCESTA,52.0,2500.0,CESTA,NEUSTREZNA VARNOSTNA RAZDALJA,NALETNO TRČENJE,JASNO,GOST,SUHO,HRAPAV  ASFALT / BETON,14.402821648453,46.01996334760899,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,BREZOVICA-VRHNIKA
841240.0,BREZ POŠKODBE,VRHNIKA,2016-06-10,15.0,0,AVTOCESTA,52.0,3000.0,CESTA,NEPRILAGOJENA HITROST,OSTALO,JASNO,GOST,SUHO,HRAPAV  ASFALT / BETON,14.39655652016,46.018877813393004,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,BREZOVICA-VRHNIKA
851524.0,BREZ POŠKODBE,VRHNIKA,2016-10-29,11.0,0,AVTOCESTA,52.0,3000.0,CESTA,NEUSTREZNA VARNOSTNA RAZDALJA,NALETNO TRČENJE,JASNO,GOST,SUHO,HRAPAV  ASFALT / BETON,14.39655652016,46.018877813393004,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,BREZOVICA-VRHNIKA
847578.0,BREZ POŠKODBE,VRHNIKA,2016-09-10,9.0,0,AVTOCESTA,52.0,3250.0,CESTA,NEUSTREZNA VARNOSTNA RAZDALJA,NALETNO TRČENJE,JASNO,GOST,SUHO,HRAPAV  ASFALT / BETON,14.39341118392,46.018330350943,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,BREZOVICA-VRHNIKA
848006.0,LAŽJA TELESNA POŠKODBA,VRHNIKA,2016-09-10,9.0,0,AVTOCESTA,52.0,3250.0,CESTA,NEUSTREZNA VARNOSTNA RAZDALJA,NALETNO TRČENJE,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,14.39341118392,46.018330350943,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,BREZOVICA-VRHNIKA
850226.0,BREZ POŠKODBE,VRHNIKA,2016-10-15,1.0,0,AVTOCESTA,52.0,3350.0,CESTA,NEPRILAGOJENA HITROST,TRČENJE V OBJEKT,DEŽEVNO,NORMALEN,MOKRO,ZGLAJEN ASFALT / BETON,14.392173867416,46.018098855253,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,BREZOVICA-VRHNIKA
850340.0,BREZ POŠKODBE,VRHNIKA,2016-10-11,17.0,0,AVTOCESTA,52.0,4000.0,CESTA,NEPRAVILNOSTI NA TOVORU,OSTALO,OBLAČNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,14.38451527156,46.015763578474996,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,BREZOVICA-VRHNIKA
851525.0,BREZ POŠKODBE,VRHNIKA,2016-10-24,17.0,0,AVTOCESTA,52.0,4600.0,CESTA,NEPRILAGOJENA HITROST,BOČNO TRČENJE,DEŽEVNO,NORMALEN,MOKRO,HRAPAV  ASFALT / BETON,14.378509247539,46.01236602732799,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,BREZOVICA-VRHNIKA
852311.0,BREZ POŠKODBE,VRHNIKA,2016-11-10,19.0,0,AVTOCESTA,52.0,4800.0,CESTA,NEPRILAGOJENA HITROST,NALETNO TRČENJE,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,14.376572705315,46.011167812241,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,BREZOVICA-VRHNIKA
845677.0,BREZ POŠKODBE,VRHNIKA,2016-08-12,18.0,0,AVTOCESTA,52.0,5000.0,CESTA,NEUSTREZNA VARNOSTNA RAZDALJA,NALETNO TRČENJE,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,14.374649058038,46.009978632133,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,BREZOVICA-VRHNIKA
844562.0,HUDA TELESNA POŠKODBA,VRHNIKA,2016-07-25,9.0,0,AVTOCESTA,52.0,5080.0,CESTA,NEUSTREZNA VARNOSTNA RAZDALJA,NALETNO TRČENJE,OBLAČNO,GOST,SUHO,HRAPAV  ASFALT / BETON,14.373853757343,46.009506408907,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,BREZOVICA-VRHNIKA
831407.0,BREZ POŠKODBE,VRHNIKA,2016-01-05,0.0,0,AVTOCESTA,52.0,5250.0,CESTA,NEPRILAGOJENA HITROST,TRČENJE V OBJEKT,OBLAČNO,REDEK,SPOLZKO,HRAPAV  ASFALT / BETON,14.372134178277,46.008552241683,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,BREZOVICA-VRHNIKA
847690.0,BREZ POŠKODBE,VRHNIKA,2016-09-12,13.0,0,AVTOCESTA,52.0,5500.0,CESTA,NEUSTREZNA VARNOSTNA RAZDALJA,NALETNO TRČENJE,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,14.369410191826999,46.007358586780995,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,BREZOVICA-VRHNIKA
841659.0,BREZ POŠKODBE,VRHNIKA,2016-06-15,6.0,0,AVTOCESTA,52.0,5500.0,CESTA,NEPRILAGOJENA HITROST,TRČENJE V OBJEKT,OBLAČNO,GOST,MOKRO,HRAPAV  ASFALT / BETON,14.369410191826999,46.007358586780995,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,BREZOVICA-VRHNIKA
845859.0,BREZ POŠKODBE,VRHNIKA,2016-08-14,8.0,0,AVTOCESTA,52.0,5500.0,CESTA,NEUSTREZNA VARNOSTNA RAZDALJA,NALETNO TRČENJE,JASNO,GOST,SUHO,HRAPAV  ASFALT / BETON,14.369410191826999,46.007358586780995,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,BREZOVICA-VRHNIKA
847002.0,BREZ POŠKODBE,VRHNIKA,2016-09-02,13.0,0,AVTOCESTA,52.0,5500.0,CESTA,NEUSTREZNA VARNOSTNA RAZDALJA,NALETNO TRČENJE,JASNO,GOST,SUHO,HRAPAV  ASFALT / BETON,14.369410191826999,46.007358586780995,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,BREZOVICA-VRHNIKA
845863.0,BREZ POŠKODBE,VRHNIKA,2016-08-14,8.0,0,AVTOCESTA,52.0,5500.0,CESTA,NEUSTREZNA VARNOSTNA RAZDALJA,NALETNO TRČENJE,JASNO,GOST,SUHO,HRAPAV  ASFALT / BETON,14.369410191826999,46.007358586780995,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,BREZOVICA-VRHNIKA
844271.0,LAŽJA TELESNA POŠKODBA,VRHNIKA,2016-07-18,10.0,0,AVTOCESTA,52.0,5569.0,CESTA,NEPRILAGOJENA HITROST,NALETNO TRČENJE,JASNO,GOST,SUHO,HRAPAV  ASFALT / BETON,14.368599918767,46.007075196984,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,BREZOVICA-VRHNIKA
853756.0,BREZ POŠKODBE,VRHNIKA,2016-12-01,7.0,0,AVTOCESTA,52.0,5700.0,CESTA,NEPRAVILNOSTI NA TOVORU,OSTALO,OBLAČNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,14.367068755074,46.006598871053,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,BREZOVICA-VRHNIKA
855083.0,BREZ POŠKODBE,VRHNIKA,2016-12-24,5.0,0,AVTOCESTA,52.0,6100.0,CESTA,NEPRILAGOJENA HITROST,TRČENJE V OBJEKT,MEGLA,NORMALEN,MOKRO,HRAPAV  ASFALT / BETON,14.362108549014001,46.005635612670005,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,BREZOVICA-VRHNIKA
841390.0,BREZ POŠKODBE,VRHNIKA,2016-06-06,8.0,0,AVTOCESTA,52.0,6200.0,CESTA,PREMIKI Z VOZILOM,TRČENJE V OBJEKT,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,14.36083188254,46.005493535454995,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,BREZOVICA-VRHNIKA
842731.0,BREZ POŠKODBE,VRHNIKA,2016-06-28,13.0,0,AVTOCESTA,52.0,6200.0,CESTA,PREMIKI Z VOZILOM,TRČENJE V OBJEKT,JASNO,NEZNANO,SUHO,HRAPAV  ASFALT / BETON,14.36083188254,46.005493535454995,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,BREZOVICA-VRHNIKA
845042.0,LAŽJA TELESNA POŠKODBA,VRHNIKA,2016-08-02,2.0,0,AVTOCESTA,52.0,6400.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,PREVRNITEV VOZILA,MEGLA,REDEK,SUHO,HRAPAV  ASFALT / BETON,14.358305532830999,46.00511051406,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,BREZOVICA-VRHNIKA
834211.0,BREZ POŠKODBE,VRHNIKA,2016-02-14,22.0,0,AVTOCESTA,52.0,6500.0,CESTA,OSTALO,OPLAŽENJE,DEŽEVNO,NORMALEN,MOKRO,HRAPAV  ASFALT / BETON,14.357055438236001,46.004905559147,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,BREZOVICA-VRHNIKA
833048.0,BREZ POŠKODBE,VRHNIKA,2016-01-25,19.0,0,AVTOCESTA,52.0,6500.0,CESTA,PREMIKI Z VOZILOM,OPLAŽENJE,JASNO,GOST,SUHO,HRAPAV  ASFALT / BETON,14.357055438236001,46.004905559147,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,BREZOVICA-VRHNIKA
840537.0,BREZ POŠKODBE,VRHNIKA,2016-05-24,13.0,0,AVTOCESTA,52.0,7500.0,CESTA,OSTALO,OSTALO,OBLAČNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,14.345362126935001,46.001195288439,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,BREZOVICA-VRHNIKA
843111.0,BREZ POŠKODBE,VRHNIKA,2016-06-30,14.0,0,AVTOCESTA,52.0,8000.0,CESTA,OSTALO,BOČNO TRČENJE,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,14.340034155729,45.998654362433,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,BREZOVICA-VRHNIKA
832220.0,BREZ POŠKODBE,VRHNIKA,2016-01-07,7.0,0,AVTOCESTA,52.0,9500.0,CESTA,OSTALO,OSTALO,OBLAČNO,NORMALEN,MOKRO,HRAPAV  ASFALT / BETON,14.325084341934,45.990091414104,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,BREZOVICA-VRHNIKA
831291.0,BREZ POŠKODBE,VRHNIKA,2016-01-02,23.0,0,AVTOCESTA,52.0,10000.0,CESTA,NEPRILAGOJENA HITROST,TRČENJE V OBJEKT,SNEG,NORMALEN,SNEŽENO - NEPLUŽENO,HRAPAV  ASFALT / BETON,14.320501750306,45.98692411414601,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,BREZOVICA-VRHNIKA
843334.0,BREZ POŠKODBE,VRHNIKA,2016-07-01,10.0,0,AVTOCESTA,52.0,10000.0,CESTA,OSTALO,OSTALO,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,14.320501750306,45.98692411414601,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,BREZOVICA-VRHNIKA
832337.0,BREZ POŠKODBE,VRHNIKA,2016-01-18,12.0,0,AVTOCESTA,52.0,10600.0,CESTA,NEUSTREZNA VARNOSTNA RAZDALJA,NALETNO TRČENJE,JASNO,GOST,SUHO,ZGLAJEN ASFALT / BETON,14.315362431242,45.98288951695599,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,BREZOVICA-VRHNIKA
840808.0,BREZ POŠKODBE,VRHNIKA,2016-05-31,17.0,0,AVTOCESTA,52.0,11200.0,CESTA,NEPRAVILNOSTI NA TOVORU,OSTALO,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,14.310639821546,45.978614252446,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,BREZOVICA-VRHNIKA
844518.0,BREZ POŠKODBE,VRHNIKA,2016-07-24,20.0,0,AVTOCESTA,52.0,11500.0,CESTA,OSTALO,POVOŽENJE ŽIVALI,OBLAČNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,14.308590391548,45.976325465163,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,BREZOVICA-VRHNIKA
841370.0,BREZ POŠKODBE,VRHNIKA,2016-06-09,12.0,0,AVTOCESTA,53.0,350.0,CESTA,NEPRAVILNOSTI NA TOVORU,NALETNO TRČENJE,DEŽEVNO,NORMALEN,MOKRO,HRAPAV  ASFALT / BETON,14.304597788208001,45.965341983843004,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,VRHNIKA-LOGATEC
844206.0,BREZ POŠKODBE,VRHNIKA,2016-07-17,18.0,0,AVTOCESTA,53.0,1500.0,CESTA,NEPRILAGOJENA HITROST,NALETNO TRČENJE,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,14.304893202277999,45.955104257278,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,VRHNIKA-LOGATEC
847772.0,LAŽJA TELESNA POŠKODBA,VRHNIKA,2016-09-05,11.0,0,AVTOCESTA,53.0,2200.0,CESTA,NEPRILAGOJENA HITROST,TRČENJE V STOJEČE / PARKIRANO VOZILO,JASNO,GOST,SUHO,HRAPAV  ASFALT / BETON,14.300420019874,45.949705331759006,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,VRHNIKA-LOGATEC
840052.0,BREZ POŠKODBE,VRHNIKA,2016-05-20,17.0,0,AVTOCESTA,53.0,2850.0,CESTA,NEUSTREZNA VARNOSTNA RAZDALJA,NALETNO TRČENJE,OBLAČNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,14.293534316619999,45.946459858263,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,VRHNIKA-LOGATEC
836389.0,BREZ POŠKODBE,VRHNIKA,2016-03-25,3.0,0,AVTOCESTA,53.0,2950.0,CESTA,NEPRILAGOJENA HITROST,TRČENJE V OBJEKT,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,14.292325733739,45.94615547217,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,VRHNIKA-LOGATEC
844863.0,BREZ POŠKODBE,VRHNIKA,2016-07-29,16.0,0,AVTOCESTA,53.0,3000.0,CESTA,NEUSTREZNA VARNOSTNA RAZDALJA,NALETNO TRČENJE,JASNO,GOST,SUHO,HRAPAV  ASFALT / BETON,14.291708264384999,45.946025687475995,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,VRHNIKA-LOGATEC
844828.0,BREZ POŠKODBE,VRHNIKA,2016-07-29,12.0,0,AVTOCESTA,53.0,3000.0,CESTA,NEPRILAGOJENA HITROST,OSTALO,JASNO,GOST,SUHO,HRAPAV  ASFALT / BETON,14.291708264384999,45.946025687475995,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,VRHNIKA-LOGATEC
853049.0,BREZ POŠKODBE,VRHNIKA,2016-11-24,8.0,0,AVTOCESTA,53.0,4700.0,CESTA,PREMIKI Z VOZILOM,PREVRNITEV VOZILA,OBLAČNO,NORMALEN,MOKRO,HRAPAV  ASFALT / BETON,14.274956188946,45.937876837161,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,VRHNIKA-LOGATEC
851141.0,BREZ POŠKODBE,VRHNIKA,2016-10-21,5.0,0,AVTOCESTA,53.0,4800.0,CESTA,NEPRILAGOJENA HITROST,NALETNO TRČENJE,DEŽEVNO,NORMALEN,MOKRO,HRAPAV  ASFALT / BETON,14.274178824249,45.937161084912994,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,VRHNIKA-LOGATEC
832308.0,BREZ POŠKODBE,VRHNIKA,2016-01-05,23.0,0,AVTOCESTA,53.0,4900.0,CESTA,OSTALO,OSTALO,SNEG,NORMALEN,MOKRO,HRAPAV  ASFALT / BETON,14.273388584537,45.936445245635994,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,VRHNIKA-LOGATEC
846814.0,BREZ POŠKODBE,VRHNIKA,2016-08-27,14.0,0,AVTOCESTA,53.0,5000.0,CESTA,NEUSTREZNA VARNOSTNA RAZDALJA,NALETNO TRČENJE,JASNO,ZASTOJI,SUHO,HRAPAV  ASFALT / BETON,14.272676203182002,45.935693903598,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,VRHNIKA-LOGATEC
